년도	제목	장르	가사
2012	Missing You (Feat. 김윤아 Of 자우림)	랩/힙합	Yeah 아무 생각 없이 평소와 같이 보통 사람들과 만나 웃고 말하지 밤이 되면 TV가 내 유일한 친구고 아침해가 떠오르면은 그제서야 잠이 들죠 너무 초라해 나 널 많이 좋아했나봐 네가 떠난 후 파란 하늘 내 눈엔 노랗게만 보여 그댄 어디서 아파해요 나 여기 있어 아님 혹시 다른 사람과 다른 사랑하니 보고싶어 my baby 내 맘은 이리 울적한데 말할 사람이 없다 나도 가끔 활짝 웃고 싶은데 곁엔 아무도 없다 Maybe i'm missing you oh oh Maybe i'm missing you oh oh Maybe i'm missing you oh oh Maybe i'm missing you 그땐 그랬지 우리사인 투명하고 깨끗했지 처음에는 애틋했지 다들 그래 알면서 왜 그랬지 why 갈수록 유리 깨지듯 손에 낀 반지가 빛 바래지듯 날카로운 칼에 베이듯 속박이란 사슬에 목이 죄이듯 늘 좋을 줄 만 알았던 너와의 기억도 풀리지 않던 오해 및 상처만 남아 싫어도 헤어져란 말은 끝까지 참았어야만 했는데 그래도 싸우고 다투던 그때가 지금보단 나았을텐데 내 맘은 이리 울적한데 말할 사람이 없다 나도 가끔 활짝 웃고 싶은데 곁엔 아무도 없다 Maybe i'm missing you oh oh Maybe i'm missing you oh oh Maybe i'm missing you oh oh Maybe i'm missing you 나는 아직도 매일 눈을 뜨면 네가 옆에 있는 것만 같아 우리 함께했던 많은 시간들 되돌릴 순 없나 아 아 아 내 맘은 이리 울적한데 말할 사람이 없다 나도 가끔 활짝 웃고 싶은데 곁엔 아무도 없다 아 아 아 아 내 맘은 이리 울적한데 말할 사람이 없다 나도 가끔 활짝 웃고 싶은데 곁엔 아무도 없다 Maybe i'm missing you oh oh Maybe i'm missing you oh oh Maybe i'm missing you oh oh Maybe i'm missing you
2012	크레용 (Crayon)	랩/힙합	크레용  GET YOUR CRAYON GET YOUR CRAYON 머리 어깨 무릎 발 Swag check swag check 머리 어깨 무릎 발 Swag check swag check 아직도 꿀리지 않아 Yes I’m a pretty boy 난 날아다녀 so fly 날라리 boy 월화수목금토일 난 바빠 오빠 나빠 Bad boy I’m a G to the D Gold N Diamonds boy 누가 아니래 U know I beez that 오늘의 DJ 나는 철이 너는 미애 아가씨 아가씨 난 순결한 지용씨 이리 와봐요 귀요미 네 남자친구는 지못미 넌 마치 닮았지 내 이상형 So give me some 김태희와 김희선 Oh my god 전지현 Why so serious Get your crayon Get your crayon Get your cray Get your crayon Get your crayon Get your crayon Get your cray Get your Why so serious Come on girls Come on boys Come on come on Get your crayon crayon Come on girls Come on boys Come on come on Get your crayon crayon 머리 어깨 무릎 발 swag 내 카드는 BLACK 무한대로 싹 긁어버려 이 노랜 CRACK 무한궤도 확 돌려버려 감 떨어진 분들께 난 한 그루 감나무 콧대 높은 분들께 기죽지 않는 깡다구 어중이건 떠중이건 편견 없이 CRAYON 잘 나가던 망나니건 차별 없이 CRAYON 하나 둘 three four 왔다 갔다 돌리고 차분하게 slow it down 심심하면 좀 더 빠르게 달려라 서울 대전 대구 부산 손뼉을 치면서 노래를 부르며 즐겁게 같이 춤을 춰 링가링가링 파트너 바꿔 머리 어깨 무릎 발 무릎 발 몸을 흔들어 ROCK Why so serious Get your crayon Get your crayon Get your cray Get your crayon Get your crayon Get your crayon Get your cray Get your Why so serious Come on girls Come on boys Come on come on Get your crayon crayon Come on girls Come on boys Come on come on Get your crayon crayon Get your crayon crayon Get your crayon Come on girls Come on boys Come on Come on Come on Come on Come on girls Come on boys Come on Come on Come on Come on 머리 어깨 무릎 발 swag
2012	독(Feat. E-Sens)	랩/힙합	시간 지나 먼지 덮인 많은 기억 시간 지나면서 내 몸에 쌓인 독 자유롭고 싶은 게 전보다 훨씬 더 심해진 요즘 난 정확히 반쯤 죽어있어 눈에 보이는 건 아니지만 난 믿은 것 그게 날 이끌던 걸 느낀 적 있지 분명 그 시작을 기억해 나를 썩히던 모든 걸 비워내 붙잡아야지 잃어가던 것 지금까지의 긴 여행 꽉 쥔 주먹에 신념이 가진 것의 전부라 말한 시절엔 겁먹고 낡아 버린 모두를 비웃었지 반대로 그들은 날 겁 줬지 나 역시 나중엔 그들같이 변할 거라고 어쩔 수 없이 그러니 똑바로 쳐다보라던 현실 그는 뛰고 싶어도 앉은 자리가 더 편하대 매번 그렇게 나와 너한테 거짓말을 해 그 담배 같은 위안 땜에 좀먹은 정신 어른이 돼야 된다는 말 뒤에 숨겨진 건 최면일 뿐 절대 현명해 지고 있는 게 아냐 안주하는 것 뿐 줄에 묶여있는 개 마냥 배워가던 게 그런 것들뿐이라서 용기 내는 것만큼 두려운 게 남들 눈이라서 그 꼴들이 지겨워서 그냥 꺼지라 했지 내 믿음이 이끄는 곳 그 곳이 바로 내 집이며 내가 완성되는 곳 기회란 것도 온다면 옆으로 치워놓은 꿈 때문에 텅 빈 껍데기뿐인 너 보단 나에게 마음껏 비웃어도 돼 날 걱정하는 듯 말하며 니 실패를 숨겨도 돼 다치기 싫은 마음뿐인 넌 가만히만 있어 그리고 그걸 상식이라 말하지 비겁함이 약이 되는 세상이지만 난 너 대신 흉터를 가진 모두에게 존경을 이겨낸 이에게 축복을 깊은 구멍에 빠진 적 있지 가족과 친구에겐 문제없이 사는 척 뒤섞이던 자기 혐오와 오만 거울에서 조차 날 쳐다보는 눈이 싫었어 열정의 고갈 어떤 누구보다 내가 싫어하던 그 짓들 그게 내 일이 된 후엔 죽어가는 느낌뿐 다른 건 제대로 느끼지 못해 뒤틀려버린 내 모습 봤지만 난 나를 죽이지 못해 그저 어딘가 먼 데로 가진 걸 다 갖다 버린대도 아깝지 않을 것 같던 그 때는 위로가 될만한 일들을 미친놈같이 뒤지고 지치며 평화는 나와 관계없는 일이었고 불안함 감추기 위해 목소리 높이며 자존심에 대한 얘기를 화내며 지껄이고 헤매었네 어지럽게 누가 내 옆에 있는지도 모르던 때 그 때도 난 신을 믿지 않았지만 망가진 날 믿을 수도 없어 한참을 갈피 못 잡았지 내 의식에 스며든 질기고 지독한 감기 몇 시간을 자던지 개운치 못한 아침 조바심과 압박감이 찌그러트려 놓은 젊음 거품 덫들 기회 대신오는 유혹들 그 모든 것의 정면에서 다시 처음부터 붙잡아야지 잃어가던 것 급히 따라가다 보면 어떤 게 나인지 잊어가 점점 급히 따라가다 보면 어떤 게 나인지 잊어가 점점 멈춰야겠으면 지금 멈춰 우린 중요한 것들을 너무 많이 놓쳐 급히 따라가다 보면 어떤 게 나인지 잊어가 점점
2013	Victorious Way	랩/힙합	Infinite H We the best Mic check then game set 승리자의 태도 걸음걸이는 Laid back I do this shit till I got my own maybach 이제와 포기할 수는 없기 때문에 남자가 걸어 가는 길 이 악물고 가는 길 교과서완 다르지 매일 다른 싸움이 생기고 약육강식의 법칙 맞는 말이지 항상 역사는 승리자의 얘기들만 다루지 So I decide I'll be the chosen one 운명을 믿고 내가 선택한 이 모든 건 Victorious way 야망은 커지네 열망을 담은 나의 목소리를 번지게 해 오늘도 Same old different day 하지만 변한게 있다면 분명 이건데 내가 커지면 세상은 작아지는 법칙 거인이 되버린 나 세상을 뒤덮지 H to the O Y A I go top of the world You know my name 재능은 내 몸 안에 나날이 커지는 목표 앞에 내가 바라는 건 똑같애 남자가 걸어가는 길 절대로 Wannabe나 Zap이 되진 않는 길 결국엔 많은 이가 실패 하는 길 그 앞에 무릎 꿇고서 기도해 하느님 그래 나는 이 모든 것을 이겨낼 힘과 재능을 바라지 입술을 깨문 내게 세상이 비웃으며 말하지 바닥을 기고 춤춰 이곳에 올라와라 땀과 눈물로 또 나의 하루가 돌아간다 보나마나 오늘도 Same old different day 하지만 변한게 있다면 분명 이건데 내가 커지면 세상은 작아지는 법칙 난 오늘 세상을 한 손에 잡은 채 눈 떴지 We walking on the victorious way We walking on the victorious way We walking on the victorious way We keep going on Cause we gotta going on We walking on the victorious way We walking on the victorious way We walking on the victorious way We keep going on Cause we gotta going on 
2013	Special Girl (Feat. Bumkey)	랩/힙합	아무도 눈치 못 채게끔 너를 훔쳐 보는 게 내 버릇이 되었고 가끔 너와 눈이 마주칠 때면 아무렇지 않은 연길 하는 배우가 되었어 Action 대뜸 너에게 가서 말을 건내는 상상도 여러 번 해봐 근데 왜 난 늘 너가 내 앞에만 오면 얼어 버리는 걸까 I don't know why girl 오 내 헤어스타일도 다른 남자들보다 괜찮고 어제 새로 산 셔츠 색상도 푸른 하늘과 완벽한 데칼코마니 오늘은 내 자존심을 꺾고 너에게 고백하고 싶지만 쉽지 않지 난 그저 멍하니 다른 곳을 바라봐 Beautiful Girl 내 곁에서 웃고 있는 니가 너무 좋아 눈이 부신 걸 아름다운 널 훔칠 수 있게 너를 원해 Coz you are my Special Special Special Special Special girl Special Special Special Special Special girl 너를 볼 수 있는 찬스 월화수목금 내가 원하는 거는 주말이라는 보너스 나를 만나러 오는 너를 볼 수만 있다면 내 모든걸 다 줄게 그 대가가 뭐든 그러기 위해선 너에게 어필 할 수 있는 나만의 매력이 필요해 왜냐면 너의 곁엔 늘 남자들이 줄을 서있고 I gotta K O him Baby 내게 기대 편하게 움직이지 않을게 만약 너가 내 품 안에 안겨 준다면 I will give you everything 오직 너만을 위해 시간을 비울꺼야 매일 이라고 고백하고 파 허나 현실은 내 마음과 왜 다를까 You don't even know my name 오늘도 난 너의 옆을 그냥 지나쳐 조용하게 Beautiful Girl 내 곁에서 웃고 있는 니가 너무 좋아 눈이 부신 걸 아름다운 널 훔칠 수 있게 너를 원해 Coz you are my Special Special Special Special Special girl Special Special Special Special Special girl 봄과 여름 가을과 겨울 할 것 없이 넌 너무나 아름다워 널 처음 본 뒤로는 눈을 감고 있어도 계속 너의 실루엣이 아른거려 Yeah So sweet So sexy hey 아무것도 손에 안 잡혀 너 때문에 난 All day All night long Yeah So sweet So sexy hey 아무것도 손에 안 잡혀 너 때문에 난 All day All night long Beautiful Girl 내 곁에서 웃고 있는 니가 너무 좋아 눈이 부신 걸 아름다운 널 훔칠 수 있게 너를 원해 Coz you are my Special Special Special Special Special girl Special Special Special Special Special girl 
2013	니가 없을 때 (Feat. Zion.T)	랩/힙합	니가 없을 때도 내 속이 타네 시간 없을 때에도 계속 기다려 니가 없을 때엔 다 큰 나인데도 어리숙해 널 바래다 주고 홀로 밤길을 거닐 때 잘 가라는 니 문자에 또 웃게 돼 니가 너무 보고 싶어 전화를 걸 때 마다 통화음이 참 길게만 느껴지던데 지쳐 기댄 곳에 니가 없을 때 너무도 화창한 날에 너를 못볼 때 무심코 펼친 지갑 속에 니가 웃을 때 너무 많이 생각나 니가 없을 때면 없을 때면 보고파 너도 나와 같은 느낌인지 묻고파 요즘 이런 내게 제일 슬픈 말 니가 보고픈데 니가 없을 때 니가 없을 때 니가 없을 때 니가 없을 때 니가 없을 때 니가 없을 때 난 Without you 니가 없을 때 니가 없을 때 니가 없을 때 니가 없을 때 니가 없을 때 난 Without you 니가 없을 때 홀로 tv를 보고 니가 없을 때 나 산책해봐도 뭔가 적적해 너와 걸을 때야 난 비로소 맘이 놓여 얼음 땡 You really feel so nice But 아차 한 순간 너와 멀어질까 봐 난 문자 하나하나도 신경쓰게 돼 역시 바보 같아져 니가 없을 땐 Baby Baby 내게 말해 Baby Baby 속삭여줘 Baby Baby 너도 나와 똑같이 느낀다면 내 손을 잡아봐 girl 내게 니가 없을 때처럼 너도 내가 없을 땐 Baby 내 목소릴 키워줘 plese let me be your love 니가 없을 때 니가 없을 때 니가 없을 때 니가 없을 때 니가 없을 때 난 Without you 니가 없을 때 니가 없을 때 니가 없을 때 니가 없을 때 니가 없을 때 난 Without you I wanna feel you We're getting stronger I wanna listen to Cuz I love you so much I wanna feel you We're getting stronger I wanna listen to Your voice Song My honey 지금 뒤를 돌아보면 니가 있을 것 같고 주머니엔 귀여운 니 손이 있는 것 같아 껴안고 자는 베개가 꼭 너 같고 뭐 그래 어딜 봐도 다 너뿐인 것 같아 와락 하고 등을 안아줄 것 같고 목소리만 들어도 함께 있는 것 같고 힘들 때는 내 이름 부르는 것 같아 니가 없을 때 니가 없을 때 니가 없을 때 난 니가 없을 때 난 
2013	못해 (Feat. 개코 Of Dynamic Duo)	랩/힙합	풋풋했지 너와 난 따스한 봄처럼 늘 함께했지 사진 속에 꼭 붙잡은 손처럼 니가 너무 이뻐서 잘 보이고 싶어서 무리 좀 했었었어 사실 부담 됐었었어 나 목을 맸었었어 너에게 밤새 일해 눈이 벌개 져도 피곤한 티 안 냈지 절대 그만큼 좋았어 난 니가 아니 정말 많이 좋았지 우리가 그렇게도 풋풋했는데 너 하나면 다됐었는데 설레임은 서서히 멈추고 넌 너무 편하기만 해 너의 말에 집중이 안돼 때로는 지겹기도 해 오늘은 나 네게 얘기할래 우리는 식었어 내가 미안해 생각이 엉키지 않게 정리를 했는데도 잘 안돼 밥도 거르고 큰 맘 먹고 만나도 막상 얼굴 보면 말 못해 말 못해 뜨거웠지 너와 나 한 여름처럼 진도가 빨랐어 널 보러 가는 발걸음처럼 한 여름 밤에 꿈처럼 짜릿했어 함께면 하루가 짧아 잠깐 본 것 같은데 날이 샜어 많이 했어 어떤 약속들 언제나 느끼고 싶었어 너의 감촉을 그토록 찾아 헤맸었던 나의 반쪽을 나 찾은 것 같았어 널 만나서 이런 맘 절대 안 변할 줄 알았어 그렇게도 뜨거웠는데 너 하나면 다됐었는데 두근거림은 서서히 멈추고 넌 너무 편하기만 해 만나면 얘기도 안 해 모든걸 다했었는데 오늘은 나 네게 얘기할래 우리는 식었어 내가 미안해 생각이 엉키지 않게 정리를 했는데도 잘 안돼 밥도 거르고 큰 맘 먹고 만나도 막상 얼굴 보면 말 못해 말 못해 baby 내 눈을 봐 두근거림이 없잖아 너 없는 나도 나 없는 너도 참아내기 쉽진 않겠지만 헷갈려 생각이 엉키지 않게 정리를 했는데도 잘 안돼 밥도 거르고 큰 맘 먹고 만나도 막상 얼굴 보면 말 못해 말 못해 나 계속 고민했어 지금껏 맞는지 모르겠어 그런 거 힘들게 마음 정해 봤지만 나 막상 얼굴 보면 말 못해 못해 
2013	Fly High (Feat. 베이비 소울)	랩/힙합	무대 위에 tv에 어디든 찾아가지 그댈 위해 온라인에 길 위에 항상 있어 필요 없는 GPS 잠에서 깨자마자 Feels good 하늘에 닿을듯한 기분 젊음은 나의 벗 넘치는 기쁨 현실이지만 믿기지 않는 긴 꿈 하고 싶은 것을 하는 건 큰 축복 원하던 삶을 사는걸 인기는 잠깐이라는 말 내 가능성과 비교해 봤을 땐 다 부질없는 말인걸 끝이 없어 우리 팀 이름처럼 보여줄게 보증은 내 이름 걸어 어서 길을 열어 계속 뻗어나가게 노래할게 조명을 비춰 환하게 내가 모자랄 땐 멤버들이 Got my back 두려울게 없으니 당당하게 또 다른 출발선이 보여 두발 앞에 I'm gonna make it 빠르게 출발하네 무대 위에 tv에 어디든 찾아가지 그댈 위해 온라인에 길 위에 항상 있어 필요 없는 GPS Hands up to the sky We gon have some fun 모두 따라 불러봐 라라라라라 밤잠에 들기 전에 기도를 감사하지 내가 누리는 이 모든 것 Much love큰 응원에 우리 음악은 지친 당신들을 응원해 바쁜 하루에 피로함이 쌓여가 아냐 이건 피로 아닌 꿈꿔왔던 삶 So fly 날아갈듯한 모양새 주문을 걸듯 필요한 건 내 손안에 어디를 가던 우리를 반가워해 그래서 난 자꾸 Fan들을 만나려 해 같은 노래를 수도 없이 불렀지만 매번 새롭게 해 식을 줄 모르는 열기가 I do my best 등산해 추락은 내 얘기가 아니라서 공감 안돼 I N F I N I T E 패배는 없어 맨날 이기지 무대 위에 tv에 어디든 찾아가지 그댈 위해 온라인에 길 위에 항상 있어 필요 없는 GPS Hands up to the sky We gon have some fun 모두 따라 불러봐 라라라라라 I N F I N I T E 패배는 없어 맨날 이기지 I N F I N I T E 우린 좀 다를 뿐 계속 걷지 나의 길 I N F I N I T E 패배는 없어 맨날 이기지 I N F I N I T E 우린 좀 다를 뿐 계속 걷지 나의 길 무대 위에 tv에 어디든 찾아가지 그댈 위해 온라인에 길 위에 항상 있어 필요 없는 GPS Hands up to the sky We gon have some fun 모두 따라 불러봐 라라라라라 무대 위에 tv에 어디든 찾아가지 그댈 위해 온라인에 길 위에 항상 있어 필요 없는 GPS 
2013	We Are Bulletproof PT.2	랩/힙합	What 이리 내놔 What 긴장해 다 What 끝판대장 What We are bulletproof We are bulletproof Bulletproof 이름은 Jung Kook 스케일은 전국 학교 대신 연습실에서 밤새 춤을 추고 노래 불렀네 너희가 놀 때 난 꿈을 집도하며 잠을 참아가며 매일 밤새 볼펜을 잡네 아침 해가 뜬 뒤에 나 눈을 감네 이중잣대와 수많은 반대 속에서 깨부숴버린 나의 한계 그에 반해 재수 좋게 회사에 컨택된 속칭 노래 못 해 랩퍼를 당한 너희에게 랩퍼라는 타이틀은 사치 Everywhere I go everything I do 나 보여줄게 칼을 갈아왔던 만큼 날 무시하던 많은 사람들 이젠 Oh oh oh oh oh oh hey shout it out Oh 나만치 해봤다면 돌을 던져 We go hard 우린 겁이 없어 Click click bang bang we juss sing it like Click click bang bang we juss sing it like Oh 나만치 해봤다면 돌을 던져 We go hard 우린 겁이 없어 Click click bang bang we juss sing it like Click click bang bang we juss sing it like What 이리 내놔 What 긴장해 다 What 끝판대장 What We are bulletproof We are bulletproof Bulletproof Look at my profile 아직 아무것도 없지 Still 연습생 and 랩퍼맨 yeah I do know that's nuthin 고민도 했지만 이제 필요 없어졌지 넌 아직도 아마추어 난 메이저 쭉 그렇게 썩길 랩몬스터 말처럼 괴물같이 무슨 비트든 간에 난 싹 집어삼켜 충실한 이름값 얘들아 이리와 미리 봐 한낱 아이돌의 반전 하하 힙부심뿐인 형들은 불가능하다 했지 but 똑똑히 봐 이걸 impossible에 마침표 찍어 I'm possible 자 이제 됐니 boy Everywhere I go everything I do 나 보여줄게 칼을 갈아왔던 만큼 날 무시하던 많은 사람들 이젠 Oh oh oh oh oh oh hey shout it out Oh 나만치 해봤다면 돌을 던져 We go hard 우린 겁이 없어 Click click bang bang We juss sing it like Click click bang bang We juss sing it like Oh 나만치 해봤다면 돌을 던져 We go hard 우린 겁이 없어 Click click bang bang We juss sing it like Click click bang bang We juss sing it like What 이리 내놔 What 긴장해 다 What 끝판대장 What We are bulletproof We are bulletproof Bulletproof Bulletproof Bulletproof Bulletproof Bulletproof Bulletproof Bulletproof
2013	No More Dream	랩/힙합	얌마 니 꿈은 뭐니 얌마 니 꿈은 뭐니 얌마 니 꿈은 뭐니 니 꿈은 겨우 그거니 I wanna big house big cars n big rings But 사실은 I dun have any big dreams 하하 난 참 편하게 살어 꿈 따위 안 꿔도 아무도 뭐라 안 하잖어 전부 다다다 똑가같이 나처럼 생각하고 있어 새까까까맣게 까먹은 꿈 많던 어린 시절 대학은 걱정 마 멀리라도 갈 거니까 알았어 엄마 지금 독서실 간다니까 니가 꿈꿔온 니 모습이 뭐여 지금 니 거울 속엔 누가 보여 I gotta say 너의 길을 가라고 단 하루를 살아도 뭐라도 하라고 나약함은 담아둬 왜 말 못하고 있어 공부는 하기 싫다면서 학교 때려 치기는 겁나지 이거 봐 등교할 준비하네 벌써 철 좀 들어 제발 좀 너 입만 살아가지고 임마 유리멘탈 boy Stop 자신에게 물어봐 언제 니가 열심히 노력했냐고 얌마 니 꿈은 뭐니 얌마 니 꿈은 뭐니 얌마 니 꿈은 뭐니 니 꿈은 겨우 그거니 거짓말이야 you such a liar See me see me ya 넌 위선자야 왜 자꾸 딴 길을 가래 야 너나 잘해 제발 강요하진 말아줘 La la la la la 니 꿈이 뭐니 니 꿈이 뭐니 뭐니 La la la la la 고작 이거니 고작 이거니 거니 지겨운 same day 반복되는 매일에 어른들과 부모님은 틀에 박힌 꿈을 주입해 장래희망 넘버원 공무원 강요된 꿈은 아냐 9회말 구원투수 시간낭비인 야자에 돌직구를 날려 지옥 같은 사회에 반항해 꿈을 특별사면 자신에게 물어봐 니 꿈의 profile 억압만 받던 인생 니 삶의 주어가 되어봐 니가 꿈꿔온 니 모습이 뭐여 지금 니 거울 속엔 누가 보여 I gotta say 너의 길을 가라고 단 하루를 살아도 뭐라도 하라고 나약함은 담아둬 얌마 니 꿈은 뭐니 얌마 니 꿈은 뭐니 얌마 니 꿈은 뭐니 니 꿈은 겨우 그거니 거짓말이야 you such a liar See me see me ya 넌 위선자야 왜 자꾸 딴 길을 가래 야 너나 잘해 제발 강요하진 말아줘 La la la la la 니 꿈이 뭐니 니 꿈이 뭐니 뭐니 La la la la la 고작 이거니 고작 이거니 거니 살아가는 법을 몰라 날아가는 법을 몰라 결정하는 법을 몰라 이젠 꿈꾸는 법도 몰라 눈을 눈을 눈을 떠라 다 이제 춤을 춤을 춤을 춰봐 자 다시 꿈을 꿈을 꿈을 꿔봐 다 너 꾸물대지마 우물쭈물 대지마 wussup 거짓말이야 you such a liar See me see me ya 넌 위선자야 왜 자꾸 딴 길을 가래 야 너나 잘해 제발 강요하진 말아줘 La la la la la 니 꿈이 뭐니 니 꿈이 뭐니 뭐니 La la la la la 고작 이거니 고작 이거니 거니 To all the youth without dreams 
